<Alan_Brazil>jhqfw3	rdf:type	<wikicategory_Manchester_United_F.C._players>	alanbrazil	(4,6)
<Oscar_Linkson>1e153d5	rdf:type	<wikicategory_Manchester_United_F.C._players>	oscarlinkson	(5,7)
<Arthur_Lochhead>t6grtx	rdf:type	<wikicategory_Manchester_United_F.C._players>	arthurlochhead	(6,8)
<Thomas_McNulty>12mpu3d	rdf:type	<wikicategory_Manchester_United_F.C._players>	thomasmcnulty	(6,7)
<Willie_Morgan>133k0j9	rdf:type	<wikicategory_Manchester_United_F.C._players>	williemorgan	(6,6)
<Jimmy_Nicholl>xx5u2y	rdf:type	<wikicategory_Manchester_United_F.C._players>	jimmynicholl	(5,7)
<Jesper_Olsen>iqk7c5	rdf:type	<wikicategory_Manchester_United_F.C._players>	jesperolsen	(6,5)
<Thomas_Reid_(footballer)>jrawot	rdf:type	<wikicategory_Manchester_United_F.C._players>	thomasreid	(6,4)
<Charlie_Roberts>nwvz1g	rdf:type	<wikicategory_Manchester_United_F.C._players>	charlieroberts	(7,7)
<Paddy_Roche>1gm7ib0	rdf:type	<wikicategory_Manchester_United_F.C._players>	paddyroche	(5,5)
<David_Sadler_(footballer)>wbzti0	rdf:type	<wikicategory_Manchester_United_F.C._players>	davidsadler	(5,6)
<Charlie_Sagar>1typm65	rdf:type	<wikicategory_Manchester_United_F.C._players>	charliesagar	(7,5)
<Maurice_Setters>1xgyubz	rdf:type	<wikicategory_Manchester_United_F.C._players>	mauricesetters	(7,7)
<Jack_Silcock>f6dze	rdf:type	<wikicategory_Manchester_United_F.C._players>	jacksilcock	(4,7)
<Ian_Storey-Moore>19t0ufo	rdf:type	<wikicategory_Manchester_United_F.C._players>	ianstoreymoore	(3,6,5)
<George_Wall>1dl6p7u	rdf:type	<wikicategory_Manchester_United_F.C._players>	georgewall	(6,4)
<Enoch_West>isiktf	rdf:type	<wikicategory_Manchester_United_F.C._players>	enochwest	(5,4)
<Jeff_Whitefoot_(footballer)>yagvmb	rdf:type	<wikicategory_Manchester_United_F.C._players>	jeffwhitefoot	(4,9)
<Phil_Chisnall>1emlgpy	rdf:type	<wikicategory_Manchester_United_F.C._players>	philchisnall	(4,8)
<Leonard_Mlodinow>n6h1s5	rdf:type	<wikicategory_Jewish_American_scientists>	leonardmlodinow	(7,8)
<Paul_Kantner>gregeg	rdf:type	<wikicategory_American_rock_guitarists>	paulkantner	(4,7)
<Kabhi_Alvida_Naa_Kehna>1r8aa72	rdf:type	<wikicategory_2000s_drama_films>	kabhialvidanaakehna	(5,6,3,5)
<David_Novak>1q5nuno	rdf:type	<wikicategory_Jewish_philosophers>	davidnovak	(5,5)
<Crystal_Waters>jmo339	rdf:type	<wikicategory_American_pop_singers>	crystalwaters	(7,6)
<Bruno_Buchberger>3srwly	rdf:type	<wikicategory_20th-century_mathematicians>	brunobuchberger	(5,10)
<Moshe_Levi>83c54t	rdf:type	<wikicategory_Israeli_people_of_Iraqi_origin>	moshelevi	(5,4)
<Tracy_Bonham>u129sp	rdf:type	<wikicategory_Female_rock_singers>	tracybonham	(5,6)
<Tracy_Bonham>u129sp	rdf:type	<wikicategory_American_rock_guitarists>	tracybonham	(5,6)
<Eugene_Record>y32qkr	rdf:type	<wikicategory_American_soul_singers>	eugenerecord	(6,6)
<Clive_Allen>1gk1t22	rdf:type	<wikicategory_Chelsea_F.C._players>	cliveallen	(5,5)
<Sancho_Gracia>16fq7ui	rdf:type	<wikicategory_Spaghetti_Western_actors>	sanchogracia	(6,6)
<Niclas_Alexandersson>q09nss	rdf:type	<wikicategory_UEFA_Euro_2008_players>	niclasalexandersson	(6,13)
<Polly_Draper>jy31v3	rdf:type	<wikicategory_American_film_directors>	pollydraper	(5,6)
<Caroline_Azar>19tld5m	rdf:type	<wikicategory_Canadian_film_actors>	carolineazar	(8,4)
<Joe_Mullaney>1oa2v8o	rdf:type	<wikicategory_Boston_Celtics_players>	joemullaney	(3,8)
<Martin_Rosen_(director)>rs4vax	rdf:type	<wikicategory_American_film_directors>	martinrosen	(6,5)
<Tom_Holland_(director)>1aac6r5	rdf:type	<wikicategory_American_film_directors>	tomholland	(3,7)
<David_Elazar>4q31do	rdf:type	<wikicategory_Palmach_fighters>	davidelazar	(5,6)
<Tom_Conway>jmgvlm	rdf:type	<wikicategory_English_film_actors>	tomconway	(3,6)
<Elliot_Ingber>12imvxf	rdf:type	<wikicategory_American_rock_guitarists>	elliotingber	(6,6)
<Ben_J._Green>s7iycc	rdf:type	<wikicategory_20th-century_mathematicians>	benjgreen	(3,1,5)
<Peter_Asher>1jewdbk	rdf:type	<wikicategory_English_film_actors>	peterasher	(5,5)
<Hans_Carl_Friedrich_von_Mangoldt>jjdnld	rdf:type	<wikicategory_20th-century_mathematicians>	hanscarlfriedrichvonmangoldt	(4,4,9,3,8)
<Just_BASIC>bc04kb	rdf:type	<wordnet_programming_language_106898352>	justbasic	(4,5)
<Ayesha_Dharker>h2yaoz	rdf:type	<wikicategory_English_film_actors>	ayeshadharker	(6,7)
<Wilhelm_Leber>incthr	rdf:type	<wikicategory_20th-century_mathematicians>	wilhelmleber	(7,5)
<Barbarella_(film)>1c3dxj4	rdf:type	<wikicategory_Space_adventure_films>	barbarella	
<Trey_Azagthoth>1kjvx9f	rdf:type	<wikicategory_Lead_guitarists>	treyazagthoth	(4,9)
<Trey_Azagthoth>1kjvx9f	rdf:type	<wikicategory_American_rock_guitarists>	treyazagthoth	(4,9)
<William_Nicholson_(writer)>1g5codw	rdf:type	<wikicategory_English_novelists>	williamnicholson	(7,9)
<Del_Marquis>7vs94o	rdf:type	<wikicategory_American_rock_guitarists>	delmarquis	(3,7)
<The_Last_Time_I_Committed_Suicide>17jdmqm	rdf:type	<wikicategory_1990s_drama_films>	thelasttimeicommittedsuicide	(3,4,4,1,9,7)
<Ke_Zhao>1d5yen5	rdf:type	<wikicategory_20th-century_mathematicians>	kezhao	(2,4)
<Epigram_(programming_language)>a064fh	rdf:type	<wordnet_programming_language_106898352>	epigram	
<Keith_Bogans>c9xjag	rdf:type	<wikicategory_Chicago_Bulls_players>	keithbogans	(5,6)
<Melanthus>4t848j	rdf:type	<wikicategory_Mythological_kings>	melanthus	
<William_Franklyn>bi692j	rdf:type	<wikicategory_English_film_actors>	williamfranklyn	(7,8)
<Carlos_Cavazo>hx1gkh	rdf:type	<wikicategory_American_rock_guitarists>	carloscavazo	(6,6)
<Swizz_Beatz>zvoqh6	rdf:type	<wikicategory_African_American_rappers>	swizzbeatz	(5,5)
<Jerome_Blake>kf8jlu	rdf:type	<wikicategory_English_film_actors>	jeromeblake	(6,5)
<S._S._Wilson>qhlrtk	rdf:type	<wikicategory_American_film_directors>	sswilson	(1,1,6)
<Alef_(programming_language)>1ga135i	rdf:type	<wordnet_programming_language_106898352>	alef	
<Guy_Melamed>1c69kkr	rdf:type	<wikicategory_Maccabi_Haifa_F.C._players>	guymelamed	(3,7)
<Greg_Brown_(rock_musician)>qwqz9n	rdf:type	<wikicategory_American_rock_guitarists>	gregbrown	(4,5)
<Rachel_Shelley>23nk80	rdf:type	<wikicategory_English_film_actors>	rachelshelley	(6,7)
<Chris_Carrabba>1jf0kyu	rdf:type	<wikicategory_American_rock_guitarists>	chriscarrabba	(5,8)
<Paul_Hewitt>m3k27a	rdf:type	<wikicategory_Basketball_players_from_New_York>	paulhewitt	(4,6)
<Louis_C.K.>j9b32p	rdf:type	<wikicategory_American_film_directors>	louisck	(5,2)
<Terry_Callier>22h0td	rdf:type	<wikicategory_American_soul_singers>	terrycallier	(5,7)
<Drowning_Mona>ajy156	rdf:type	<wikicategory_American_criminal_comedy_films>	drowningmona	(8,4)
<Taylor_Momsen>1mobx8t	rdf:type	<wikicategory_Female_rock_singers>	taylormomsen	(6,6)
<Aida_(musical)>855f0n	rdf:type	<wikicategory_Broadway_musicals>	aida	
<All_American_(musical)>4gkark	rdf:type	<wikicategory_Broadway_musicals>	allamerican	(3,8)
<Damon_Jones>bk5wdj	rdf:type	<wikicategory_Boston_Celtics_players>	damonjones	(5,5)
<Madadayo>xvxe6c	rdf:type	<wikicategory_1990s_drama_films>	madadayo	
<Jimmy_Jones_(singer)>3fk9v6	rdf:type	<wikicategory_American_pop_singers>	jimmyjones	(5,5)
<Double_Platinum>1tf7cnu	rdf:type	<wikicategory_1990s_drama_films>	doubleplatinum	(6,8)
<Carroll_Ballard>iqemkm	rdf:type	<wikicategory_American_film_directors>	carrollballard	(7,7)
<John_Bennett_(actor)>1xqk97	rdf:type	<wikicategory_English_film_actors>	johnbennett	(4,7)
<Jerome_Kersey>1x1bi72	rdf:type	<wikicategory_Los_Angeles_Lakers_players>	jeromekersey	(6,6)
<Sheila_Burnford>1jx94cb	rdf:type	<wikicategory_English_novelists>	sheilaburnford	(6,8)
<Talk_to_Her>mcbcw4	rdf:type	<wikicategory_2000s_drama_films>	talktoher	(4,2,3)
<Maurice_Edelman>5c7hhr	rdf:type	<wikicategory_Jewish_politicians>	mauriceedelman	(7,7)
<Dominic_West>1uxa6ul	rdf:type	<wikicategory_English_film_actors>	dominicwest	(7,4)
<.chm>zjfid6	rdf:type	<wikicategory_Filename_extensions>	chm	
<.rtf>zjftrq	rdf:type	<wikicategory_Filename_extensions>	rtf	
<Johnny_Morris_(footballer)>o623o1	rdf:type	<wikicategory_Manchester_United_F.C._players>	johnnymorris	(6,6)
<David_McCreery>7giugn	rdf:type	<wikicategory_Manchester_United_F.C._players>	davidmccreery	(5,8)
<Astures>1fevii5	rdf:type	<wikicategory_Ethnic_groups_in_Europe>	astures	
<Winifred_Holtby>1992jd9	rdf:type	<wikicategory_English_novelists>	winifredholtby	(8,6)
<Amanda_Michalka>11x9arv	rdf:type	<wikicategory_American_pop_singers>	amandamichalka	(6,8)
<Amanda_Michalka>11x9arv	rdf:type	<wikicategory_21st-century_actors>	amandamichalka	(6,8)
<Leo_Abse>1wxnz7g	rdf:type	<wikicategory_Jewish_politicians>	leoabse	(3,4)
<First_Impressions_(musical)>44a9fh	rdf:type	<wikicategory_Broadway_musicals>	firstimpressions	(5,11)
<Jason_Smith_(actor)>1y10rwc	rdf:type	<wikicategory_Australian_soap_opera_actors>	jasonsmith	(5,5)
<Karl_Pilkington>1u2qsxk	rdf:type	<wikicategory_English_film_actors>	karlpilkington	(4,10)
<Walt_Becker>qph145	rdf:type	<wikicategory_American_film_directors>	waltbecker	(4,6)
<Lukas_Podolski>33ilay	rdf:type	<wikicategory_UEFA_Euro_2008_players>	lukaspodolski	(5,8)
<Lukas_Podolski>33ilay	rdf:type	<wikicategory_2010_FIFA_World_Cup_players>	lukaspodolski	(5,8)
<High_Spirits_(musical)>1cqv6vb	rdf:type	<wikicategory_Broadway_musicals>	highspirits	(4,7)
<Rodney_Rogers>bdcja8	rdf:type	<wikicategory_Boston_Celtics_players>	rodneyrogers	(6,6)
<Nigel_Dennis>18l9ut3	rdf:type	<wikicategory_English_novelists>	nigeldennis	(5,6)
<Philip_Bailey>19iwtv7	rdf:type	<wikicategory_American_soul_singers>	philipbailey	(6,6)
<Juno_(musical)>1c7dhke	rdf:type	<wikicategory_Broadway_musicals>	juno	
<Andrea_Menard>nqke5h	rdf:type	<wikicategory_Canadian_film_actors>	andreamenard	(6,6)
<E._H._Young>1tit7bp	rdf:type	<wikicategory_English_novelists>	ehyoung	(1,1,5)
<Red_Eye_(film)>2cojuh	rdf:type	<wikicategory_Psychological_thriller_films>	redeye	(3,3)
<The_Calling>b75bxy	rdf:type	<wikicategory_Alternative_rock_groups_from_California>	thecalling	(3,7)
<Brian_Scalabrine>95ft43	rdf:type	<wikicategory_Boston_Celtics_players>	brianscalabrine	(5,10)
<Brian_Scalabrine>95ft43	rdf:type	<wikicategory_Chicago_Bulls_players>	brianscalabrine	(5,10)
<Al_Jefferson>12kmh5i	rdf:type	<wikicategory_Boston_Celtics_players>	aljefferson	(2,9)
<Markus_Rosenberg>1eurpyb	rdf:type	<wikicategory_UEFA_Euro_2008_players>	markusrosenberg	(6,9)
<A_Good_Woman_(film)>x22zoe	rdf:type	<wikicategory_2000s_drama_films>	agoodwoman	(1,4,5)
<Small_Time_Crooks>1j2htox	rdf:type	<wikicategory_American_criminal_comedy_films>	smalltimecrooks	(5,4,6)
<Small_Time_Crooks>1j2htox	rdf:type	<wikicategory_2000s_crime_films>	smalltimecrooks	(5,4,6)
<Hope_Sandoval>1ukwl15	rdf:type	<wikicategory_Female_rock_singers>	hopesandoval	(4,8)
<Christopher_Williams_(singer)>1kvrx3g	rdf:type	<wikicategory_American_soul_singers>	christopherwilliams	(11,8)
<East_of_Hope_Street>1qyqfds	rdf:type	<wikicategory_1990s_drama_films>	eastofhopestreet	(4,2,4,6)
<Don_Mancini>1llcam7	rdf:type	<wikicategory_American_film_directors>	donmancini	(3,7)
<Dinah_Manoff>8ywtdw	rdf:type	<wikicategory_20th-century_actors>	dinahmanoff	(5,6)
<Dinah_Manoff>8ywtdw	rdf:type	<wikicategory_21st-century_actors>	dinahmanoff	(5,6)
<Poetic_Justice_(film)>smd4ms	rdf:type	<wikicategory_1990s_drama_films>	poeticjustice	(6,7)
<Taylor_Dayne>1dv6qlz	rdf:type	<wikicategory_American_soul_singers>	taylordayne	(6,5)
<Taylor_Dayne>1dv6qlz	rdf:type	<wikicategory_American_pop_singers>	taylordayne	(6,5)
<Peter_Laughner>1s7mzkd	rdf:type	<wikicategory_American_rock_guitarists>	peterlaughner	(5,8)
<Emileigh_Rohn>koxqfm	rdf:type	<wikicategory_Female_rock_singers>	emileighrohn	(8,4)
<Loon_(rapper)>1a8j66a	rdf:type	<wikicategory_African_American_rappers>	loon	
<The_New_York_Ripper>1t5bs13	rdf:type	<wikicategory_Serial_killer_films>	thenewyorkripper	(3,3,4,6)
<Tricia_Leigh_Fisher>1xt09uq	rdf:type	<wikicategory_American_pop_singers>	tricialeighfisher	(6,5,6)
<Matest_M._Agrest>1ifg15r	rdf:type	<wikicategory_20th-century_mathematicians>	matestmagrest	(6,1,6)
<Doug_Christie_(basketball)>gqhkkg	rdf:type	<wikicategory_Los_Angeles_Lakers_players>	dougchristie	(4,8)
<NewLISP>miyoey	rdf:type	<wordnet_programming_language_106898352>	newlisp	
<Odem>zk0llp	rdf:type	<wikicategory_Israeli_settlements>	odem	
<Dorothy_Arzner>xjjdg	rdf:type	<wikicategory_American_film_directors>	dorothyarzner	(7,6)
<Emile_Habibi>1n2olm4	rdf:type	<wikicategory_Israeli_novelists>	emilehabibi	(5,6)
<Irene_(musical)>1pttaet	rdf:type	<wikicategory_Broadway_musicals>	irene	
<Kate_Groombridge>12lyac3	rdf:type	<wikicategory_English_film_actors>	kategroombridge	(4,11)
<John_Alderton>19cwzlt	rdf:type	<wikicategory_English_film_actors>	johnalderton	(4,8)
<Samia_Smith>1ijn8or	rdf:type	<wikicategory_English_film_actors>	samiasmith	(5,5)
<Throw_Momma_from_the_Train>17419y6	rdf:type	<wikicategory_American_criminal_comedy_films>	throwmommafromthetrain	(5,5,4,3,5)
<Meir_Dizengoff>12wiqi0	rdf:type	<wikicategory_Jewish_politicians>	meirdizengoff	(4,9)
<Shoshana_Damari>yrvdya	rdf:type	<wikicategory_Israeli_film_actors>	shoshanadamari	(8,6)
<Shoshana_Damari>yrvdya	rdf:type	<wikicategory_Israeli_musicians>	shoshanadamari	(8,6)
<Shoshana_Damari>yrvdya	rdf:type	<wikicategory_Israeli_stage_actors>	shoshanadamari	(8,6)
<Shoshana_Damari>yrvdya	rdf:type	<wikicategory_Israeli_female_singers>	shoshanadamari	(8,6)
<Dickey_Betts>1czu4oi	rdf:type	<wikicategory_Lead_guitarists>	dickeybetts	(6,5)
<Dickey_Betts>1czu4oi	rdf:type	<wikicategory_American_rock_guitarists>	dickeybetts	(6,5)
<David_Banner>354hp3	rdf:type	<wikicategory_African_American_rappers>	davidbanner	(5,6)
<Exiled>1y2kllh	rdf:type	<wikicategory_2000s_crime_films>	exiled	
<Derek_Griffiths>rwyaa4	rdf:type	<wikicategory_English_film_actors>	derekgriffiths	(5,9)
<Norman_Coburn>1gnwlld	rdf:type	<wikicategory_Australian_soap_opera_actors>	normancoburn	(6,6)
<Amnon_Jackont>w3re1k	rdf:type	<wikicategory_Israeli_novelists>	amnonjackont	(5,7)
<Aquitani>22cfyk	rdf:type	<wikicategory_Ethnic_groups_in_Europe>	aquitani	
<Ballard_Berkeley>1el4ubm	rdf:type	<wikicategory_English_film_actors>	ballardberkeley	(7,8)
<Brian_Hall_(actor)>1rwr2dr	rdf:type	<wikicategory_English_film_actors>	brianhall	(5,4)
<Sin_Dejar_Huella>1400nxx	rdf:type	<wikicategory_2000s_drama_films>	sindejarhuella	(3,5,6)
<Jon_Schneck>138o1j5	rdf:type	<wikicategory_American_rock_guitarists>	jonschneck	(3,7)
<Dead_or_Alive_(film)>96iju8	rdf:type	<wikicategory_Psychological_thriller_films>	deadoralive	(4,2,5)
<Hannibal_Rising_(film)>1iixtuc	rdf:type	<wikicategory_Serial_killer_films>	hannibalrising	(8,6)
<Jon_Gries>1jdgq8m	rdf:type	<wikicategory_American_film_directors>	jongries	(3,5)
<William_Alvin_Howard>1fvwuem	rdf:type	<wikicategory_20th-century_mathematicians>	williamalvinhoward	(7,5,6)
<Jesse_Powell>1xrgwaq	rdf:type	<wikicategory_American_soul_singers>	jessepowell	(5,6)
<Silingi>qmi35p	rdf:type	<wikicategory_Ethnic_groups_in_Europe>	silingi	
<Keke_Wyatt>zye7qs	rdf:type	<wikicategory_American_soul_singers>	kekewyatt	(4,5)
<Lionel_Davidson>1lhyaai	rdf:type	<wikicategory_English_novelists>	lioneldavidson	(6,8)
<Lewis_McGibbon>id2xam	rdf:type	<wikicategory_English_film_actors>	lewismcgibbon	(5,8)
<Alan_Poul>1ikpmot	rdf:type	<wikicategory_American_film_directors>	alanpoul	(4,4)
<Aaron_Douglas_(actor)>1druvk	rdf:type	<wikicategory_Canadian_film_actors>	aarondouglas	(5,7)
<William_Foulke_(footballer)>1v58qmo	rdf:type	<wikicategory_Chelsea_F.C._players>	williamfoulke	(7,6)
<Will.i.am>12i0qj1	rdf:type	<wikicategory_The_Voice_judges>	william	
<Will.i.am>12i0qj1	rdf:type	<wikicategory_Hip_hop_singers>	william	
<Will.i.am>12i0qj1	rdf:type	<wikicategory_African_American_rappers>	william	
<Navar_(band)>fkf15j	rdf:type	<wikicategory_Alternative_rock_groups_from_New_York>	navar	
<Jack_Huddle>1yljdnq	rdf:type	<wikicategory_American_rock_guitarists>	jackhuddle	(4,6)
<Roman_Sikorski>4a9bkr	rdf:type	<wikicategory_20th-century_mathematicians>	romansikorski	(5,8)
<.jar>zjfne5	rdf:type	<wikicategory_Filename_extensions>	jar	
<Baran_(film)>ts92nw	rdf:type	<wikicategory_2000s_drama_films>	baran	
<Seleucia>1kas8wh	rdf:type	<wikicategory_Archaeological_sites_in_Iraq>	seleucia	
<Elisabeth_Brooks>1i9ht4g	rdf:type	<wikicategory_Canadian_film_actors>	elisabethbrooks	(9,6)
<Ruda_Real>1kseid9	rdf:type	<wikicategory_Hip_hop_singers>	rudareal	(4,4)
<WC_(rapper)>10lwzlk	rdf:type	<wikicategory_African_American_rappers>	wc	
<Peggy_Cartwright>nn7d34	rdf:type	<wikicategory_Canadian_film_actors>	peggycartwright	(5,10)
<Alexz_Johnson>1m8ynus	rdf:type	<wikicategory_Canadian_film_actors>	alexzjohnson	(5,7)
<Shaun_Hutson>155i0md	rdf:type	<wikicategory_English_novelists>	shaunhutson	(5,6)
<Porto_Empedocle>whmwhv	rdf:type	<wikicategory_Mediterranean_port_cities_and_towns_in_Italy>	portoempedocle	(5,9)
<Magic_(rapper)>1trn5p3	rdf:type	<wikicategory_African_American_rappers>	magic	
<Francesca_Buller>10fv6vd	rdf:type	<wikicategory_English_film_actors>	francescabuller	(9,6)
<Ernie_Isley>hu36yc	rdf:type	<wikicategory_Lead_guitarists>	ernieisley	(5,5)
<Ernie_Isley>hu36yc	rdf:type	<wikicategory_American_rock_guitarists>	ernieisley	(5,5)
<Albert_Schatz_(scientist)>1ko9qrc	rdf:type	<wikicategory_Jewish_American_scientists>	albertschatz	(6,6)
<David_Cox_(statistician)>gd0b7d	rdf:type	<wikicategory_20th-century_mathematicians>	davidcox	(5,3)
<Michael_McDonald_(singer)>1091sdc	rdf:type	<wikicategory_American_soul_singers>	michaelmcdonald	(7,8)
<Brian_Liesegang>1s7eras	rdf:type	<wikicategory_American_rock_guitarists>	brianliesegang	(5,9)
<Stephen_Jones_(Babybird)>1smwbec	rdf:type	<wikicategory_English_novelists>	stephenjones	(7,5)
<Tripp_Eisen>dn0plw	rdf:type	<wikicategory_American_rock_guitarists>	trippeisen	(5,5)
<Kyle_Sandilands>1ru4i2j	rdf:type	<wikicategory_The_X_Factor_judges>	kylesandilands	(4,10)
<D._G._Champernowne>g5qhpg	rdf:type	<wikicategory_20th-century_mathematicians>	dgchampernowne	(1,1,12)
<Three..._Extremes>xzvtzq	rdf:type	<wikicategory_Psychological_thriller_films>	threeextremes	(5,8)
<Edward_Neumeier>1lhn24k	rdf:type	<wikicategory_American_film_directors>	edwardneumeier	(6,8)
<Jo_Kendall>ael8uv	rdf:type	<wikicategory_English_film_actors>	jokendall	(2,7)
<Sally_Gray>1oelt2v	rdf:type	<wikicategory_English_film_actors>	sallygray	(5,4)
<Rafe_Spall>1nmhakz	rdf:type	<wikicategory_English_film_actors>	rafespall	(4,5)
<Russell_Brand>n0olgq	rdf:type	<wikicategory_English_novelists>	russellbrand	(7,5)
<Russell_Brand>n0olgq	rdf:type	<wikicategory_20th-century_actors>	russellbrand	(7,5)
<Russell_Brand>n0olgq	rdf:type	<wikicategory_English_film_actors>	russellbrand	(7,5)
<Russell_Brand>n0olgq	rdf:type	<wikicategory_21st-century_actors>	russellbrand	(7,5)
<The_Secret_Life_of_Words>hgms4j	rdf:type	<wikicategory_2000s_drama_films>	thesecretlifeofwords	(3,6,4,2,5)
<Troy_Murphy>1dhasoe	rdf:type	<wikicategory_Boston_Celtics_players>	troymurphy	(4,6)
<Troy_Murphy>1dhasoe	rdf:type	<wikicategory_Los_Angeles_Lakers_players>	troymurphy	(4,6)
<Lionel_Stander>8fu16v	rdf:type	<wikicategory_Spaghetti_Western_actors>	lionelstander	(6,7)
<Phil_Lewis>19zbcmc	rdf:type	<wikicategory_English_rock_singers>	phillewis	(4,5)
<Keri_Kelli>c3yd9d	rdf:type	<wikicategory_American_rock_guitarists>	kerikelli	(4,5)
<Filip_Lundberg>510o9y	rdf:type	<wikicategory_20th-century_mathematicians>	filiplundberg	(5,8)
<Glengarry_Glen_Ross_(film)>k4aw8s	rdf:type	<wikicategory_1990s_drama_films>	glengarryglenross	(9,4,4)
<George_Tickner>kymt1a	rdf:type	<wikicategory_American_rock_guitarists>	georgetickner	(6,7)
<Frank_Randle>1kif36z	rdf:type	<wikicategory_English_film_actors>	frankrandle	(5,6)
<Rupert_Friend>au2q4j	rdf:type	<wikicategory_English_film_actors>	rupertfriend	(6,6)
<Wayne_Robson>1r5tpie	rdf:type	<wikicategory_Canadian_film_actors>	waynerobson	(5,6)
<Midnight_Lace>tll1nq	rdf:type	<wikicategory_Psychological_thriller_films>	midnightlace	(8,4)
<Kenny_Hickey>su40e5	rdf:type	<wikicategory_American_rock_guitarists>	kennyhickey	(5,6)
<Halloween_II>16c0aa	rdf:type	<wikicategory_Serial_killer_films>	halloweenii	(9,2)
<Charlie_Wilson_(singer)>1uat90f	rdf:type	<wikicategory_American_soul_singers>	charliewilson	(7,6)
<Bruce_Payne>914gtj	rdf:type	<wikicategory_English_film_actors>	brucepayne	(5,5)
<Hoang_Tuy>2ykbv0	rdf:type	<wikicategory_20th-century_mathematicians>	hoangtuy	(5,3)
<Ruth_Moufang>br2ry7	rdf:type	<wikicategory_20th-century_mathematicians>	ruthmoufang	(4,7)
<Amir_Derakh>z7skc7	rdf:type	<wikicategory_American_rock_guitarists>	amirderakh	(4,6)
<John_McCrea_(musician)>rkwyca	rdf:type	<wikicategory_American_rock_guitarists>	johnmccrea	(4,6)
<Glory_Road_(film)>wfmgz2	rdf:type	<wikicategory_2000s_drama_films>	gloryroad	(5,4)
<Blastaar>j7p1mi	rdf:type	<wikicategory_Characters_created_by_Stan_Lee>	blastaar	
<Saffron_Burrows>h0dluk	rdf:type	<wikicategory_English_film_actors>	saffronburrows	(7,7)
<Disturbing_Behavior>1wg29ou	rdf:type	<wikicategory_Psychological_thriller_films>	disturbingbehavior	(10,8)
<Suga_Free>1yx9y4v	rdf:type	<wikicategory_African_American_rappers>	sugafree	(4,4)
<Chris_Wilcox>zal7bu	rdf:type	<wikicategory_Boston_Celtics_players>	chriswilcox	(5,6)
<Jonathan_Hyde>zqglfc	rdf:type	<wikicategory_English_film_actors>	jonathanhyde	(8,4)
<Edwin_Jarvis>1qtutxj	rdf:type	<wikicategory_Characters_created_by_Stan_Lee>	edwinjarvis	(5,6)
<John_Cromwell_(director)>1pc6en9	rdf:type	<wikicategory_American_film_directors>	johncromwell	(4,8)
<Amen.>10kaeop	rdf:type	<wikicategory_2000s_drama_films>	amen	
<Eamonn_Walker>16aoown	rdf:type	<wikicategory_English_film_actors>	eamonnwalker	(6,6)
<Flightplan>wgorzt	rdf:type	<wikicategory_Psychological_thriller_films>	flightplan	
<Stephen_Gyllenhaal>cjwn09	rdf:type	<wikicategory_American_film_directors>	stephengyllenhaal	(7,10)
<Max_Minghella>heh4qc	rdf:type	<wikicategory_English_film_actors>	maxminghella	(3,9)
<Ikara_Colt>1euml7p	rdf:type	<wikicategory_British_alternative_rock_groups>	ikaracolt	(5,4)
<Catherine_Mary_Stewart>ln6ju2	rdf:type	<wikicategory_Canadian_film_actors>	catherinemarystewart	(9,4,7)
<Johnette_Napolitano>1j2wmcx	rdf:type	<wikicategory_Female_rock_singers>	johnettenapolitano	(8,10)
<Carl_Medjani>tuluc7	rdf:type	<wikicategory_2010_FIFA_World_Cup_players>	carlmedjani	(4,7)
<Stephen_Gallagher>glwrx7	rdf:type	<wikicategory_English_novelists>	stephengallagher	(7,9)
<Enchantress_(Marvel_Comics)>1rhf1ie	rdf:type	<wikicategory_Characters_created_by_Stan_Lee>	enchantress	
<Sol_Leshinsky>84ecwv	rdf:type	<wikicategory_Jewish_American_scientists>	solleshinsky	(3,9)
<Robert_Berger_(mathematician)>i8lptn	rdf:type	<wikicategory_20th-century_mathematicians>	robertberger	(6,6)
<Tim_Dog>15b8x5h	rdf:type	<wikicategory_African_American_rappers>	timdog	(3,3)
<Stuart_A._Rice>11a5x7	rdf:type	<wikicategory_Jewish_American_scientists>	stuartarice	(6,1,4)
<Bernard_McEveety>1ujjp3	rdf:type	<wikicategory_American_film_directors>	bernardmceveety	(7,8)
<John_Neville_(actor)>krk3us	rdf:type	<wikicategory_English_film_actors>	johnneville	(4,7)
<Daughters_of_the_Dust>1qdp8b8	rdf:type	<wikicategory_1990s_drama_films>	daughtersofthedust	(9,2,3,4)
<Jerome_Hill>eeqwgg	rdf:type	<wikicategory_American_film_directors>	jeromehill	(6,4)
<Antti_Lange>1q16lqs	rdf:type	<wikicategory_20th-century_mathematicians>	anttilange	(5,5)
<Jason_Martin_(musician)>4uyfv4	rdf:type	<wikicategory_American_rock_guitarists>	jasonmartin	(5,6)
<Amil_(rapper)>1v262np	rdf:type	<wikicategory_African_American_rappers>	amil	
<Bob_Anderson_(fencer)>1dli6o7	rdf:type	<wikicategory_English_film_actors>	bobanderson	(3,8)
<Ruth_Millikan>1mzpesz	rdf:type	<wikicategory_Philosophers_of_mind>	ruthmillikan	(4,8)
<At_Five_in_the_Afternoon>p0u8l	rdf:type	<wikicategory_2000s_drama_films>	atfiveintheafternoon	(2,4,2,3,9)
